date,open,high,low,close,volume,amount,code,name,industry
2022-01-05,52.022943,52.50188438,47.68769775,47.79504668,255365409,15259495685.34,600941,中国移动,通讯
2022-01-06,47.79504668,48.99240013,47.54731838,47.894138,116157682,6731421683.61,600941,中国移动,通讯
2022-01-07,47.7289858,47.94368366,47.55557599,47.58034882,63881165,3687982659.09,600941,中国移动,通讯
2022-01-10,47.6464097,49.12452189,47.62989448,48.5547468,75326858,4402100218.16,600941,中国移动,通讯
2022-01-11,48.3895946,48.81899032,47.83633473,47.96845649,34700578,2030028650.86,600941,中国移动,通讯
2022-01-12,48.13360869,48.13360869,47.7289858,47.98497171,25617132,1484862940.1,600941,中国移动,通讯
2022-01-13,47.90239561,47.90239561,47.71247058,47.73724341,24645018,1426048442.23,600941,中国移动,通讯
2022-01-14,47.65466731,47.7289858,47.57209121,47.60512165,24019049,1385033374.86,600941,中国移动,通讯
2022-01-17,47.60512165,47.66292492,47.55557599,47.5638336,26815585,1544964783.45,600941,中国移动,通讯
2022-01-18,47.5638336,47.67118253,47.55557599,47.58034882,20774021,1196931882.59,600941,中国移动,通讯
2022-01-19,47.5638336,47.58034882,47.54731838,47.54731838,37308915,2148398655.67,600941,中国移动,通讯
2022-01-20,47.55557599,47.65466731,47.54731838,47.58860643,23180332,1335238843.19,600941,中国移动,通讯
2022-01-21,47.57209121,47.58034882,47.54731838,47.54731838,19184425,1104712930.04,600941,中国移动,通讯
2022-01-24,47.62989448,48.49694353,47.59686404,48.05103259,29709778,1724572860.57,600941,中国移动,通讯
2022-01-25,47.8115619,47.91891083,47.55557599,47.55557599,18436817,1063494095.33,600941,中国移动,通讯
2022-01-26,47.55557599,47.894138,47.54731838,47.58860643,18821205,1086086078.7,600941,中国移动,通讯
2022-01-27,47.5638336,47.61337926,47.54731838,47.54731838,33978377,1956625176.24,600941,中国移动,通讯
2022-01-28,47.55557599,47.57209121,47.54731838,47.54731838,29008049,1670419330.18,600941,中国移动,通讯
2022-02-07,47.6464097,48.23270001,47.6464097,48.01800215,24754931,1437546474.42,600941,中国移动,通讯
2022-02-08,48.07580542,51.6100625,48.07580542,50.6191493,39345289,2383895932.78,600941,中国移动,通讯
2022-02-09,50.2062688,55.68106423,50.1236927,55.68106423,51244290,3334124378.81,600941,中国移动,通讯
2022-02-10,56.151748,56.4820524,53.22855406,54.500226,42181436,2792374406.89,600941,中国移动,通讯
2022-02-11,54.09560311,55.71409467,53.5918889,55.00394021,27567357,1823478191.44,600941,中国移动,通讯
2022-02-14,54.89659128,55.82970121,52.6835518,52.85696161,22758754,1488716256.36,600941,中国移动,通讯
2022-02-15,52.79090073,53.38544865,51.6100625,51.9403669,15999425,1014408908.02,600941,中国移动,通讯
2022-02-16,52.25415608,53.13772035,51.82476036,52.4358235,15860582,1006268766.08,600941,中国移动,通讯
2022-02-17,52.5183996,53.31938777,50.73475584,51.09809068,18282727,1145192284.39,600941,中国移动,通讯
2022-02-18,50.75952867,52.06423105,50.6191493,51.8577908,12345353,769923002.91,600941,中国移动,通讯
2022-02-21,52.00642778,52.9312801,51.75869948,52.46059633,14266367,904737562.32,600941,中国移动,通讯
2022-02-22,51.8577908,52.62574853,50.77604389,51.4449103,13392042,836344411.82,600941,中国移动,通讯
2022-02-23,51.2797581,52.67529419,51.2797581,52.09726149,9221475,582529010.93,600941,中国移动,通讯
2022-02-24,51.8577908,52.022943,50.32187534,50.96596892,9444993,585586571.74,600941,中国移动,通讯
2022-02-25,51.3623342,51.47794074,50.32187534,50.42096666,9555678,585932194.1,600941,中国移动,通讯
2022-02-28,50.35490578,50.52005798,48.90156642,49.99157094,8002998,483160720.0,600941,中国移动,通讯
2022-03-01,49.99157094,50.08240465,49.4630839,49.85119157,7004310,422036800.0,600941,中国移动,通讯
2022-03-02,49.55391761,50.33013295,49.51262956,49.94202528,5147246,311265056.0,600941,中国移动,通讯
2022-03-03,49.86770679,51.98165495,49.73558503,51.23847005,13645859,845440144.0,600941,中国移动,通讯
2022-03-04,50.73475584,52.1880952,50.4539971,50.95771131,7769847,482899216.0,600941,中国移动,通讯
2022-03-07,50.7843015,51.13937873,50.10717748,50.76778628,8606539,527895392.0,600941,中国移动,通讯
2022-03-08,50.75952867,51.08983307,49.43005346,50.41270905,8105448,495002928.0,600941,中国移动,通讯
2022-03-09,50.2888449,50.7017254,48.4721707,49.74384264,8524172,513019424.0,600941,中国移动,通讯
2022-03-10,50.14020792,50.49528515,49.38876541,49.43831107,7170705,433033664.0,600941,中国移动,通讯
2022-03-11,48.95111208,49.83467635,48.34830655,49.6282361,8064343,478591840.0,600941,中国移动,通讯
2022-03-14,49.2153556,52.2706713,49.09974906,50.00808616,12222221,750411520.0,600941,中国移动,通讯
2022-03-15,49.95028289,49.95028289,48.719899,48.82724793,10037219,599339616.0,600941,中国移动,通讯
2022-03-16,49.28967409,51.08157546,49.03368818,50.54483081,10366099,625681072.0,600941,中国移动,通讯
2022-03-17,51.12286351,51.3623342,49.89247962,50.39619383,7845907,478480352.0,600941,中国移动,通讯
2022-03-18,50.23104163,51.06506024,49.99157094,51.01551458,5397223,331340975.6,600941,中国移动,通讯
2022-03-21,50.85036238,52.71658224,50.64392213,51.78347231,7168380,449238818.06,600941,中国移动,通讯
2022-03-22,51.4449103,53.28635733,51.4449103,53.06340186,7983522,507305507.63,600941,中国移动,通讯
2022-03-23,52.91476488,54.05431506,52.5183996,53.30287255,7587236,491168887.85,600941,中国移动,通讯
2022-03-24,53.69098022,57.48948082,53.38544865,55.11954675,16528877,1110230501.37,600941,中国移动,通讯
2022-03-25,55.11954675,56.151748,53.8396172,54.500226,8753122,581316249.57,600941,中国移动,通讯
2022-03-28,53.5093128,56.52334045,53.1790084,56.3169002,9825730,656602266.74,600941,中国移动,通讯
2022-03-29,56.3169002,57.12614598,55.69757945,56.151748,7834188,535917006.58,600941,中国移动,通讯
2022-03-30,56.05265668,57.02705466,55.23515329,55.62326096,8149139,550487791.52,600941,中国移动,通讯
2022-03-31,55.325987,55.78015555,54.46719556,55.21038046,6023685,401503277.75,600941,中国移动,通讯
2022-04-01,55.06174348,56.71326548,54.88007606,56.46553718,5782059,393442113.12,600941,中国移动,通讯
2022-04-06,56.13523278,56.36644586,54.40113468,55.63977618,7060501,472502581.73,600941,中国移动,通讯
2022-04-07,55.10303153,56.3169002,54.98742499,55.63977618,5363226,361754940.66,600941,中国移动,通讯
2022-04-08,55.4085631,57.53902648,55.14431958,57.43993516,10997508,756037148.32,600941,中国移动,通讯
2022-04-11,57.12614598,58.4638788,56.16000561,56.86190246,10513754,730170876.45,600941,中国移动,通讯
2022-04-12,56.66371982,57.3078134,55.94530775,56.93622095,6121275,420727232.86,600941,中国移动,通讯
2022-04-13,56.7297807,58.86024408,56.38296108,57.97667981,7342799,514255426.19,600941,中国移动,通讯
2022-04-14,57.97667981,58.62077339,53.57537368,55.86273165,20509546,1374994505.79,600941,中国移动,通讯
2022-04-15,54.75621191,54.97916738,53.3441606,53.41847909,11801229,772750534.57,600941,中国移动,通讯
2022-04-18,53.3441606,54.72318147,53.1790084,54.19469443,6006490,394331956.86,600941,中国移动,通讯
2022-04-19,53.94696613,54.90484889,53.94696613,54.51674122,3334659,220083044.8,600941,中国移动,通讯
2022-04-20,54.500226,55.0782587,54.3350738,54.52499883,6679602,442051298.47,600941,中国移动,通讯
2022-04-21,54.3350738,54.7479543,52.78264312,53.30287255,5595841,363118128.94,600941,中国移动,通讯
2022-04-22,52.848704,54.75621191,52.16332237,54.3350738,5925242,384955859.29,600941,中国移动,通讯
2022-04-25,53.674465,55.325987,53.58363129,54.35158902,8866139,588904215.42,600941,中国移动,通讯
2022-04-26,54.07908789,54.35158902,52.74961268,52.91476488,6193213,401071401.57,600941,中国移动,通讯
2022-04-27,52.6835518,53.28635733,51.3623342,52.848704,8408818,534108189.21,600941,中国移动,通讯
2022-04-28,52.84044639,53.674465,52.6009757,53.48453997,4216271,272157760.07,600941,中国移动,通讯
2022-04-29,53.08817469,54.84704562,53.03037142,53.64143456,6107038,397439367.37,600941,中国移动,通讯
2022-05-05,53.64143456,53.91393569,53.04688664,53.31113016,3846098,248840297.4,600941,中国移动,通讯
2022-05-06,52.65877897,53.2615845,52.25415608,52.84044639,4188714,268183171.76,600941,中国移动,通讯
2022-05-09,52.70832463,53.5918889,52.53491482,53.37719104,3673789,236766874.5,600941,中国移动,通讯
2022-05-10,52.7661279,53.17075079,52.32847457,52.55968765,4219532,268941186.82,600941,中国移动,通讯
2022-05-11,52.40279306,52.5183996,51.197182,51.60180489,9865138,617032040.09,600941,中国移动,通讯
2022-05-12,51.33756137,52.2706713,51.22195483,52.15506476,5523786,346957270.82,600941,中国移动,通讯
2022-05-13,52.03120061,53.41022148,52.03120061,53.16249318,5084914,325931625.7,600941,中国移动,通讯
2022-05-16,53.1790084,53.89742047,52.91476488,53.73226827,3604467,233654480.77,600941,中国移动,通讯
2022-05-17,53.63317695,54.3350738,53.47628236,53.74052588,3104868,202016630.06,600941,中国移动,通讯
2022-05-18,53.74052588,54.97916738,53.60014651,54.82227279,4295217,282699910.17,600941,中国移动,通讯
2022-05-19,54.29378575,54.86356084,53.24506928,53.46802475,5322458,348591763.29,600941,中国移动,通讯
2022-05-20,53.5093128,54.54977166,53.48453997,54.500226,3972097,260784785.57,600941,中国移动,通讯
2022-05-23,54.40113468,55.04522826,54.01302701,54.90484889,3639918,240601171.15,600941,中国移动,通讯
2022-05-24,54.92136411,55.44985115,54.45893795,54.49196839,3186561,212020940.71,600941,中国移动,通讯
2022-05-25,54.49196839,55.94530775,54.40113468,55.62326096,4202738,282751084.53,600941,中国移动,通讯
2022-05-26,55.63977618,55.99485341,55.33424461,55.6562914,2402005,161849800.82,600941,中国移动,通讯
2022-05-27,55.5737153,55.59023052,55.1608348,55.31772939,2268551,152047920.58,600941,中国移动,通讯
2022-05-30,55.325987,55.75538272,54.69015103,55.22689568,2627026,175242532.74,600941,中国移动,通讯
2022-05-31,55.13606197,55.4911392,54.4176499,54.71492386,4678089,310783883.5,600941,中国移动,通讯
2022-06-01,55.11568384,55.11568384,53.9731248,54.39092624,3796505,242031531.28,600941,中国移动,通讯
2022-06-02,54.25450128,54.70640896,53.98165136,54.34829344,3160183,201376771.17,600941,中国移动,通讯
2022-06-06,54.07544352,54.37387312,53.717328,54.16070912,5256040,332779512.48,600941,中国移动,通讯
2022-06-07,54.16070912,54.996312,53.78554048,54.79167456,5764133,368578999.31,600941,中国移动,通讯
2022-06-08,54.80020112,55.51643216,54.3994528,55.43116656,3795029,244700938.66,600941,中国移动,通讯
2022-06-09,55.26916192,56.4458272,55.1668432,56.04507888,5496809,361656189.37,600941,中国移动,通讯
2022-06-10,55.81486176,56.83804896,55.74664928,55.848968,6748344,443544420.53,600941,中国移动,通讯
2022-06-13,55.82338832,56.15592416,54.74904176,54.93662608,3563958,230239217.69,600941,中国移动,通讯
2022-06-14,54.4847184,54.8684136,54.30566064,54.73198864,4509513,288644990.21,600941,中国移动,通讯
2022-06-15,54.80020112,54.97925888,54.2289216,54.28008096,5940677,380567290.41,600941,中国移动,通讯
2022-06-16,54.25450128,54.39092624,53.32510624,54.1010232,5646216,356007007.47,600941,中国移动,通讯
2022-06-17,53.6746952,54.08397008,53.3762656,53.5467968,6019731,378562190.55,600941,中国移动,通讯
2022-06-20,53.504164,53.5894296,53.13752192,53.3336328,5397141,337351723.33,600941,中国移动,通讯
2022-06-21,53.38479216,54.12660288,53.291,53.87933264,5603808,352987669.71,600941,中国移动,通讯
2022-06-22,53.81112016,53.83669984,52.012016,52.3104456,10324315,635379237.11,600941,中国移动,通讯
2022-06-23,52.06317536,52.5236096,51.77327232,51.97790976,6161437,375718049.58,600941,中国移动,通讯
2022-06-24,51.95233008,52.08875504,50.9888288,51.61979424,13605739,818049819.22,600941,中国移动,通讯
2022-06-27,51.53452864,51.6709536,51.00588192,51.43220992,11008864,661751572.65,600941,中国移动,通讯
2022-06-28,51.36399744,51.53452864,51.05704128,51.2446256,12502835,750612820.1,600941,中国移动,通讯
2022-06-29,51.15936,52.25928624,51.06556784,52.012016,11050291,670420545.9,600941,中国移动,通讯
2022-06-30,51.72211296,51.77327232,51.16788656,51.585688,9054543,545191414.98,600941,中国移动,通讯
2022-07-01,51.52600208,51.90969728,51.3298912,51.87559104,6630988,401389970.34,600941,中国移动,通讯
2022-07-04,51.8841176,51.97790976,51.3298912,51.43220992,5350630,323208588.22,600941,中国移动,通讯
2022-07-05,50.9888288,50.9888288,49.10445904,49.81216352,42555252,2478887814.88,600941,中国移动,通讯
2022-07-06,49.5393136,50.46018208,49.37730896,50.2214384,17580040,1028573216.24,600941,中国移动,通讯
2022-07-07,50.09354,50.4772352,49.64163232,50.23849152,9127399,536696360.21,600941,中国移动,通讯
2022-07-08,50.14469936,50.68187264,49.78658384,50.23849152,7755932,456526752.05,600941,中国移动,通讯
2022-07-11,50.24701808,50.95472256,49.94006192,50.80124448,6934544,411873716.85,600941,中国移动,通讯
2022-07-12,50.733032,51.35547088,50.53692112,50.80124448,7315811,436279674.74,600941,中国移动,通讯
2022-07-13,50.79271792,52.5236096,50.733032,51.7562192,9027694,546101646.09,600941,中国移动,通讯
2022-07-14,51.76474576,52.0972816,51.15936,51.29578496,5324933,321799362.77,600941,中国移动,通讯
2022-07-15,51.39810368,51.39810368,50.03385408,50.12764624,7982286,472811172.7,600941,中国移动,通讯
2022-07-18,50.12764624,50.80124448,49.38583552,50.72450544,6635858,390908780.14,600941,中国移动,通讯
2022-07-19,50.57955392,50.8182976,50.4772352,50.71597888,3776772,224524046.3,600941,中国移动,通讯
2022-07-20,50.71597888,51.87559104,50.63071328,51.46631616,6592509,397868963.24,600941,中国移动,通讯
2022-07-21,51.42368336,51.8841176,50.92061632,51.5430552,5775311,348738981.86,600941,中国移动,通讯
2022-07-22,51.4577896,52.012016,51.22757248,51.65390048,4343815,262730419.66,600941,中国移动,通讯
2022-07-25,51.52600208,51.73063952,51.01440848,51.61979424,3797669,229216646.49,600941,中国移动,通讯
2022-07-26,51.5430552,51.798852,50.92061632,51.57716144,5817763,350270871.93,600941,中国移动,通讯
2022-07-27,51.4577896,51.6283208,50.61366016,50.62218672,5459808,326272059.15,600941,中国移动,通讯
2022-07-28,50.75008512,50.83535072,50.2214384,50.2214384,6446095,381407694.35,600941,中国移动,通讯
2022-07-29,50.1361728,50.35786336,49.6245792,49.6245792,4474286,262425669.21,600941,中国移动,通讯
2022-08-01,49.65015888,50.28965088,49.38583552,50.2214384,7562368,441050135.06,600941,中国移动,通讯
2022-08-02,49.85479632,50.20438528,49.13003872,50.14469936,8017047,466339479.43,600941,中国移动,通讯
2022-08-03,49.9230088,50.11059312,49.50520736,49.54784016,4167941,243558047.01,600941,中国移动,通讯
2022-08-04,49.7098448,51.56863488,49.4966808,51.5430552,11038226,657023073.0,600941,中国移动,通讯
2022-08-05,51.48336928,52.651508,51.29578496,52.1399144,8838444,540318228.0,600941,中国移动,通讯
2022-08-08,51.9267504,52.60034864,50.6051336,51.0740944,7408341,445973875.0,600941,中国移动,通讯
2022-08-09,51.15083344,52.1825472,50.9888288,51.8414848,6227673,377714300.0,600941,中国移动,通讯
2022-08-10,51.64537392,52.2678128,51.372524,51.80737856,3984923,241635390.0,600941,中国移动,通讯
2022-08-11,51.83295824,52.40423776,51.82443168,52.3104456,5474640,335180539.0,600941,中国移动,通讯
2022-08-12,52.89025168,54.46766528,52.83909232,53.86227952,15021133,949053779.0,600941,中国移动,通讯
2022-08-15,53.85375296,54.56145744,53.57237648,53.87080608,8084989,511685589.98,600941,中国移动,通讯
2022-08-16,53.717328,54.143656,52.9499376,53.00109696,4772651,298457614.82,600941,中国移动,通讯
2022-08-17,53.01815008,53.26542032,52.5662424,53.077836,3771886,234247409.85,600941,中国移动,通讯
2022-08-18,52.864672,53.81964672,52.68561424,53.4615312,4341554,271894501.51,600941,中国移动,通讯
2022-08-19,53.1204688,54.6978824,53.1204688,54.24597472,6465901,411344244.49,600941,中国移动,通讯
2022-08-22,54.24597472,56.0194992,53.9731248,55.5931712,9397839,609430801.75,600941,中国移动,通讯
2022-08-23,55.43116656,55.57611808,54.8257808,55.35442752,5282566,342694449.48,600941,中国移动,通讯
2022-08-24,55.32032128,55.6784368,54.2289216,54.74904176,5582933,358974538.93,600941,中国移动,通讯
2022-08-25,54.62114336,56.1900304,54.62114336,55.64433056,7002408,456656765.58,600941,中国移动,通讯
2022-08-26,55.42264,55.8916008,55.10715728,55.56759152,4947388,321703814.24,600941,中国移动,通讯
2022-08-29,55.1668432,55.57611808,54.40797936,54.41650592,5485501,353359381.47,600941,中国移动,通讯
2022-08-30,54.6978824,54.85988704,53.65764208,54.6552496,5028378,320374132.03,600941,中国移动,通讯
2022-08-31,54.63819648,56.07918512,54.49324496,54.58703712,9841575,636923180.56,600941,中国移动,通讯
2022-09-01,54.67230272,55.49085248,54.59556368,54.96220576,4443707,286728298.88,600941,中国移动,通讯
2022-09-02,54.96220576,55.27768848,54.32271376,54.72346208,3613467,232112474.89,600941,中国移动,通讯
2022-09-05,54.72346208,56.4458272,54.56145744,55.5079056,8243615,537600380.97,600941,中国移动,通讯
2022-09-06,55.9996255,55.9996255,54.6999635,55.288324,7477677,469803610.28,600941,中国移动,通讯
2022-09-07,55.1390385,55.990844,54.884375,55.9118105,4676328,296023300.12,600941,中国移动,通讯
2022-09-08,55.867903,57.237817,55.67471,56.9129015,6565543,425061098.17,600941,中国移动,通讯
2022-09-09,56.8602125,58.0369335,56.8602125,57.4046655,5644748,369481535.78,600941,中国移动,通讯
2022-09-13,57.360758,57.694455,56.4211375,56.8953385,4800358,310654392.4,600941,中国移动,通讯
2022-09-14,56.394793,56.7548345,55.815214,56.236726,4274263,273466100.08,600941,中国移动,通讯
2022-09-15,56.236726,56.72849,56.008407,56.535297,4643904,298128605.9,600941,中国移动,通讯
2022-09-16,56.412356,56.535297,55.7186175,55.762525,5982783,381934614.12,600941,中国移动,通讯
2022-09-19,55.762525,56.72849,55.3497945,56.517734,5878159,375513895.77,600941,中国移动,通讯
2022-09-20,56.5616415,56.9831535,56.0698775,56.535297,3894455,249834092.14,600941,中国移动,通讯
2022-09-21,56.289415,56.7197085,56.1225665,56.2016,3234464,207839515.32,600941,中国移动,通讯
2022-09-22,55.9996255,57.0358425,54.919501,56.658238,6222081,396654401.03,600941,中国移动,通讯
2022-09-23,56.447482,60.4957535,56.3860115,60.06546,14208603,956232787.14,600941,中国移动,通讯
2022-09-26,59.679074,59.854704,57.659329,58.1247485,11464658,764688720.82,600941,中国移动,通讯
2022-09-27,58.203782,60.2498715,58.063278,59.8634855,9898948,668224034.88,600941,中国移动,通讯
2022-09-28,59.275125,60.8294505,58.8623945,58.9150835,9532239,651730633.22,600941,中国移动,通讯
2022-09-29,58.83605,59.696637,58.590168,59.275125,4243001,285582369.16,600941,中国移动,通讯
2022-09-30,58.853613,60.557224,58.396975,60.0039895,4969520,337690115.42,600941,中国移动,通讯
2022-10-10,59.9161745,63.4639005,59.784452,62.471591,13508961,961238154.94,600941,中国移动,通讯
2022-10-11,62.331087,63.0950775,61.189492,62.3047425,6582936,464754469.86,600941,中国移动,通讯
2022-10-12,61.8129785,63.665875,61.8129785,62.4628095,6528262,465905381.55,600941,中国移动,通讯
2022-10-13,61.9183565,62.822851,61.435374,61.979827,7089132,501322736.91,600941,中国移动,通讯
2022-10-14,61.979827,62.4101205,60.047897,60.469409,10993038,764860209.62,600941,中国移动,通讯
2022-10-17,60.311342,61.8832305,60.153275,60.8294505,7247399,502709784.56,600941,中国移动,通讯
2022-10-18,60.486972,61.6724745,59.977645,60.539661,7073090,487564963.04,600941,中国移动,通讯
2022-10-19,59.977645,61.7778525,59.8107965,61.64613,7735290,536544053.09,600941,中国移动,通讯
2022-10-20,61.11924,62.787725,60.118149,60.715291,8523095,595575244.88,600941,中国移动,通讯
2022-10-21,58.83605,60.926047,57.9579,59.5824775,9884161,672358692.57,600941,中国移动,通讯
2022-10-24,59.7142,60.381594,58.607731,59.0028985,7927420,536876102.49,600941,中国移动,通讯
2022-10-25,59.0380245,59.573696,57.3695395,58.3881935,7407573,491967388.28,600941,中国移动,通讯
2022-10-26,58.3881935,59.275125,57.7910515,58.203782,6913842,461652363.42,600941,中国移动,通讯
2022-10-27,58.326723,60.451846,58.010589,59.7581075,8195235,555168270.66,600941,中国移动,通讯
2022-10-28,59.53857,60.0566785,58.7218905,58.818487,5874102,396869946.97,600941,中国移动,通讯
2022-10-31,58.5111345,59.626385,57.940337,59.01168,6134719,410436166.12,600941,中国移动,通讯
2022-11-01,58.6340755,61.6900375,58.6340755,60.94361,8556691,591452656.54,600941,中国移动,通讯
2022-11-02,60.76798,61.6197855,59.608822,60.522098,9172297,631217057.69,600941,中国移动,通讯
2022-11-03,60.522098,60.522098,58.748235,58.9677725,8497799,573642678.88,600941,中国移动,通讯
2022-11-04,58.8448315,60.3728125,58.66042,59.5824775,8697797,589825568.82,600941,中国移动,通讯
2022-11-07,59.3717215,59.573696,57.8788665,58.080841,9027918,601364992.6,600941,中国移动,通讯
2022-11-08,58.098404,58.66042,57.852522,58.4935715,6347905,421179152.06,600941,中国移动,通讯
2022-11-09,58.4760085,58.5462605,57.975463,58.1950005,4390751,290902828.85,600941,中国移动,通讯
2022-11-10,58.045715,58.344286,57.8964295,57.9315555,4717389,311725645.12,600941,中国移动,通讯
